Date,AAPL,MSFT,AMZN,GOOG,NVDA,META,TSLA,JNJ,JPM,XOM
2022-06-21,133.57302856445312,247.0566864013672,108.68000030517578,111.25365447998048,16.54120635986328,156.193115234375,237.0366668701172,156.85702514648438,106.2017059326172,81.77593231201172
2022-06-22,133.06182861328125,246.46278381347656,108.9499969482422,111.27252960205078,16.335512161254883,154.9996795654297,236.086669921875,159.33212280273438,105.60572814941406,78.53994750976562
2022-06-23,135.93247985839844,252.04185485839844,112.44000244140624,111.91860961914062,16.200714111328125,157.8838348388672,235.07000732421875,162.88612365722656,104.45047760009766,76.17105102539062
2022-06-24,139.26513671875,260.64898681640625,116.45999908447266,117.73233032226562,17.10036277770996,169.23158264160156,245.7066650390625,165.2705841064453,107.56785583496094,77.68177795410156
2022-06-27,139.26513671875,257.9130554199219,113.22000122070312,115.82984161376952,16.843753814697266,168.56524658203125,244.9199981689453,165.11642456054688,106.70598602294922,79.58582305908203
2022-06-28,135.116455078125,249.7245178222656,107.4000015258789,111.80638885498048,15.958080291748049,159.80331420898438,232.663330078125,160.4200897216797,106.19255065917967,81.79380798339844
2022-06-29,136.87623596191406,253.40496826171875,108.91999816894533,111.49352264404295,15.51873779296875,163.0455322265625,228.4900054931641,160.46543884277344,105.71576690673828,78.7723617553711
2022-06-30,134.40866088867188,250.0653076171875,106.20999908447266,108.6291275024414,15.136312484741213,160.37022399902344,224.47332763671875,160.93685913085938,103.24937438964844,76.55543518066406
2022-07-01,136.58128356933594,252.7428741455078,109.55999755859376,108.339599609375,14.501263618469238,159.1568603515625,227.26333618164065,162.7592010498047,104.56967163085938,78.26282501220703
2022-07-05,139.16680908203125,255.92672729492188,113.5,113.1129379272461,14.941603660583496,167.27232360839844,233.0666656494141,161.508056640625,104.17193603515624,75.8134765625
2022-07-06,140.5038299560547,259.1982727050781,114.33000183105467,114.43042755126952,15.107356071472168,168.84373474121094,231.73333740234375,161.65310668945312,103.4966812133789,74.4457778930664
2022-07-07,143.87588500976562,261.3305358886719,116.33000183105467,118.49510192871094,15.834264755249023,171.25051879882812,244.5433349609375,161.83444213867188,106.1144027709961,76.82362365722656
2022-07-08,144.55416870117188,260.6100158691406,115.54000091552734,119.35174560546876,15.81429672241211,169.9476776123047,250.76333618164065,161.63497924804688,105.7813949584961,76.94876861572266
2022-07-11,142.4208526611328,257.54302978515625,111.75,115.73053741455078,15.129322052001951,161.99131774902344,234.3433380126953,161.6984405517578,104.3939437866211,76.55543518066406
2022-07-12,143.39413452148438,246.988525390625,109.22000122070312,114.06890106201172,15.05942726135254,162.37916564941406,233.07000732421875,159.4318389892578,104.49568176269533,75.5363540649414
2022-07-13,143.03041076660156,246.0635681152344,110.4000015258789,111.42449188232422,15.14130401611328,162.5979766845703,237.0399932861328,159.0601043701172,103.51519012451172,75.84029388427734
